ID,OXACILINA,AMIKACINA,AMOXI/CLAV,CIPROFLOXACINO,CLINDAMICINA,ERITROMICINA,LEVOFLOXACINO,PENICILINA,TOBRAMICINA
1081,0.5386718034778121,0.5211540309199868,0.534993599455167,0.5168274098735834,0.48166315644448876,0.49601893016841364,0.5267609128957182,0.5536894800974733,0.5455109943805537
1154,0.5009198578001427,0.4652586557263811,0.5014223074971399,0.4943630606606767,0.4640446327179102,0.4820643561825162,0.4707025378288908,0.5800326917836127,0.4757712177685158
1225,0.42949408867166766,0.4399101281778824,0.4267685389230357,0.4606473771283448,0.4535703106872902,0.4729875530169017,0.4477828149118756,0.6242767549439951,0.42980877070997087
124,0.4777677029922325,0.4744267427293023,0.47574359638721697,0.4589407901596249,0.5286976997578323,0.538339210319524,0.46219882799602663,0.4872322340678691,0.4575734093128587
1246,0.5196196537327074,0.46061224015224567,0.5150980276541745,0.4882466132425562,0.4390253054235463,0.5014075291676818,0.4954730480303887,0.5352452165667931,0.4723567447015733
1253,0.5193906131806888,0.4864814910024117,0.5149033303304054,0.5117825213045972,0.4491966420094784,0.5167683602392951,0.523692944872474,0.5808605039123117,0.4807637501558499
1254,0.48443391638757166,0.4538151720932122,0.48783046406544683,0.4892458225205027,0.4688122189229304,0.4782699527205162,0.45816890842505253,0.581384058152761,0.4629006538804928
1278,0.5144702957486473,0.4731247539294215,0.5342896868467929,0.5208073810303134,0.4466534910951376,0.41100096721424006,0.5104818661367737,0.5730797661192946,0.4645224032924876
1299,0.4572836156528084,0.4584065407075352,0.45489787779101487,0.5165544294744355,0.4625562287064033,0.5170146086273507,0.5061562999558938,0.5883276562512282,0.46051589297912354
1324,0.4859321036005088,0.5011828435765479,0.48365489505392817,0.4639441921830551,0.4480662931611284,0.489887645564006,0.4817609407837595,0.555574780605013,0.5028750829350926
1370,0.4881685801248795,0.46762138704514666,0.4904919927184981,0.4849021068542725,0.4751627290891643,0.4891744160651551,0.4837633022266236,0.5613163552836964,0.47218594885854054
1465,0.47776312255337966,0.4764122954185289,0.4722688154422157,0.4700569746284791,0.5183666930528271,0.530149309563565,0.4756756288528198,0.507709475237554,0.4469948534349103
1673,0.471905810066369,0.42587792879678915,0.4717854962419755,0.4943640018880875,0.44668169171056116,0.4706032259730164,0.4893244327493685,0.5777690188492434,0.44679856249759536
1678,0.4791282872698156,0.4807303290340722,0.4863044965176529,0.4677834427646994,0.4759881258171956,0.5017132102918299,0.4464627377808358,0.5777431692643271,0.45588381497973923
1729,0.4702818843948964,0.4802088623047566,0.46413992496870726,0.4629085897033756,0.4662855929329164,0.47703843577648974,0.4465123097852261,0.5159983618475233,0.4855700437016042
1738,0.5045509870828497,0.52197446388684,0.5172279221717536,0.5317070779373972,0.4211139474646345,0.5042894471521983,0.528056257373599,0.5868650113661424,0.5187188246529311
1774,0.48472617964665293,0.468484934681201,0.48991698975019393,0.5121806399661674,0.47681668572907715,0.49104542765572917,0.5136282115929899,0.5451769451355822,0.4928817722715722
1807,0.5203545533321644,0.5288682805462999,0.5196004580179717,0.5115938559608857,0.416258292084524,0.5125900153782462,0.5213572289065899,0.5914756081710455,0.5217098448390872
1811,0.49504390913747004,0.47034772958559573,0.49452143167404294,0.48977590225829165,0.49242125498550926,0.5139164083472532,0.49209323711280223,0.5347149365354642,0.46505791571210614
1828,0.45486330626717353,0.46376386167730765,0.45779689682444297,0.43876226206306906,0.5012521808086879,0.4822258378972608,0.4380033266457285,0.5689460116158487,0.46112203693387005
1843,0.4979857086333767,0.49292797143371886,0.5008979843612114,0.4969297150525151,0.4869805308825662,0.4886788565354926,0.47681088492817636,0.5689581422376904,0.4779019787830643
1851,0.4771832819578119,0.4723411503666501,0.48349194123717504,0.508476324598219,0.45610652801067064,0.4867076274241298,0.504381243027066,0.5593384862870965,0.4687819833938563
1873,0.510799334387833,0.4418266240567231,0.49154191469370884,0.5066690802169078,0.43103537180813983,0.5071740179270443,0.4911973499613421,0.5987683879621254,0.4450062038655576
1874,0.519515319126113,0.5128174820129056,0.5207340993633811,0.5028912442442404,0.45153349682583643,0.4770719529983818,0.5285941794309245,0.567960480445658,0.519117545115516
1875,0.4220536882798047,0.4275848431554569,0.41239645933375374,0.444579959718923,0.4404170311665773,0.46277095893951326,0.43463795298537555,0.6141045231314964,0.4229224691012025
1877,0.5281952018740912,0.5311265688047482,0.5276267890847877,0.5217585583856542,0.4748150883752659,0.5084257297686605,0.5359090047814679,0.553081560224781,0.5352729461974307
1902,0.5219946204474316,0.50651032974118,0.5175336863835838,0.5081700595912035,0.49344356360829394,0.4799814686628982,0.463099657196258,0.5729402290544612,0.52271336525931
1915,0.5361009857352935,0.5434392988872492,0.5299693326237515,0.526047230543087,0.4806220091192883,0.49186271834103534,0.5389789302626545,0.5088018607238125,0.5315964304307655
1919,0.4971653729886053,0.48673545186506934,0.5182817454146204,0.47753951265309486,0.4750186499636198,0.49372499021333005,0.46236703537241597,0.5158686359506688,0.47313189762714597
1925,0.4442596583148865,0.4587778606182452,0.4374262970456557,0.4542777808449068,0.49973630751536224,0.4975084987645843,0.45312965712731734,0.6191937584779651,0.45833281360383604
1952,0.4921982921838194,0.4916470705445863,0.495989426011552,0.5083666566053231,0.43945461667533736,0.4413195739981604,0.4975162599227806,0.5502474281522769,0.49010854626827727
1954,0.4850562272286979,0.49025041485520265,0.48982052904808604,0.5226506665417082,0.4762829110779406,0.48375140405909833,0.5297484836830876,0.528248062225085,0.4842071368640486
1958,0.4941239388058252,0.48435188057844103,0.4929562691614864,0.4966304812811871,0.4588183965159816,0.5053028356353031,0.48614911648098663,0.5935705068367987,0.48845074770379937
1980,0.42698465518236073,0.4299160862489895,0.42667847135876213,0.4046482654243872,0.4383916798478134,0.449305446190209,0.42715484177985574,0.658041748351621,0.40804011421756275
1993,0.4969505603082482,0.4953133052618159,0.5027104799127935,0.49526990675631166,0.4499184141478665,0.4904966819161675,0.49516469774800037,0.5134677421882183,0.4894765401838488
1998,0.4916522731852888,0.4713850256308877,0.4945234448572687,0.4837321465613285,0.4521629322298046,0.46920803881442164,0.5142051967720355,0.5440510411863175,0.491784156289564
2010,0.45326003130339493,0.4243882941338831,0.45515920939650517,0.4468177266436383,0.46572638342625433,0.4757690724445162,0.450823644748122,0.5532954120280877,0.4310960870210389
2019,0.4859244016147366,0.46591471753702285,0.49257387205724446,0.4704072717846639,0.46872944726985205,0.48867481755536596,0.4742400993126231,0.5647224428973862,0.4757023869991149
2020,0.48619300231871465,0.4850282283072686,0.4906828570635975,0.4485169593734423,0.47952187470333935,0.48487512780409714,0.4411664230038498,0.5728122716962673,0.49704482597654925
2048,0.4925837086306813,0.4743559581345491,0.484675890376135,0.4842069123858109,0.48067617736773827,0.4843501227202934,0.47489646282966874,0.5537122319253761,0.48292005663971777
2079,0.49186467430644626,0.4441328126117458,0.4937950357694548,0.46347518094707607,0.446955506452099,0.49919284261974717,0.4806317519566398,0.5796140935450957,0.438720628027373
2085,0.507191164924467,0.4937162351826056,0.49538568663010646,0.5082304288653432,0.4638521996501779,0.5106733645040247,0.48339776985975075,0.5713395963997215,0.4794485584596651
2177,0.48470072134225023,0.45203404963817756,0.4800717468335577,0.4765830640232689,0.4186996062585885,0.4679422974140922,0.4619685520651423,0.5820879237441006,0.42993795793072975
2192,0.4896824655116532,0.49102447794991555,0.4942980681377552,0.4948952228299388,0.5030425051011554,0.4894650600910196,0.4958502600318523,0.5540071889819791,0.49006102419180114
2221,0.49890145614916476,0.4831282709245196,0.4993823730434149,0.512959971154621,0.47990008647188365,0.5017687460133462,0.5247178517171044,0.5443248807160469,0.4881980127404103
223,0.48540024435455803,0.49219788089927985,0.48995158945523287,0.5086621832221561,0.49302271492642136,0.49877428233385124,0.5286024719860444,0.5365473035932679,0.4952743746753412
2235,0.5036543259784109,0.46653932928416236,0.5082662279538681,0.48397425987289266,0.46693953309658104,0.55165104747163,0.4754543593316651,0.5286209406149822,0.49866883103893594
225,0.4773494943978058,0.463445013204187,0.4717016095350019,0.47784271117348454,0.4753810127521549,0.5046308252208807,0.49890576966221384,0.5286097933593485,0.44277808910044253
2273,0.4849597731450869,0.4919438183916803,0.4882414119792716,0.5076464883739848,0.44832857952727373,0.4930993645159673,0.533166368122104,0.5945359644929495,0.5148221038598275
2284,0.48682282484982653,0.45825985865883806,0.4868502861729523,0.4530316726412997,0.4585965590145098,0.48699263639145396,0.4624968454252397,0.5183796052013343,0.45524332020668756
2301,0.5104072814157058,0.4568290013290315,0.5032799560837345,0.5081162112208601,0.46440479477609053,0.5619041551546873,0.47635802375335295,0.5645970053983093,0.4637502346220833
2322,0.43671644847989644,0.44255821611700125,0.4309170586337101,0.4502744283619707,0.4308126536299165,0.42292303821712846,0.4455543503252253,0.5419539896661673,0.44933700029085966
2329,0.5119268098641335,0.5138932625407,0.5132483069187325,0.46996316768427004,0.4287687536551547,0.46790280635948106,0.5090892535289799,0.5761528075615298,0.5112726138359792
2401,0.42426130628371816,0.4059948269935429,0.41199665302144367,0.46562789979430824,0.4277426503232106,0.4698364691437158,0.48854589453505304,0.6244500997141644,0.42424990595406414
2427,0.40923588151809875,0.46844108540669177,0.4072909978235719,0.4602182286523042,0.48915767864666865,0.4853821822019165,0.47309224501475616,0.5807401733219061,0.48335717154222374
2491,0.49890493525268464,0.4989131015660389,0.4985260983326114,0.4962137242608261,0.4596962990445325,0.49396266303435293,0.5143695648593836,0.5751728979782292,0.4958589927259159
2509,0.5049877905419499,0.48483007006756806,0.5120281808698824,0.48137610146451343,0.4427725298401428,0.5177539176812037,0.4888535822507145,0.6425869272360669,0.47231997839042184
2580,0.4785215790831815,0.4531907369506575,0.4799394879973897,0.4766888162265125,0.46210399523756757,0.4760974750461214,0.4556622823571843,0.580016166666242,0.44631712261461093
2609,0.5283443438823132,0.5158595963354197,0.5172313436259774,0.49415624891691495,0.4531461607594215,0.4583509807190738,0.5078349968195035,0.5561440320290613,0.5011253550050042
2621,0.48802302444948426,0.4987841871444409,0.48904529939179325,0.4936754418843988,0.4811150911486112,0.49611279981653267,0.4794010560497193,0.533319714716289,0.4976357309968601
2649,0.4497725578344143,0.3950134395427129,0.44032831241141734,0.40266470265853876,0.44801950124778567,0.4228356391534105,0.40977901675419237,0.5549645409145784,0.43242557322119207
2685,0.4224050051544965,0.451726767724945,0.4187876137983624,0.424866038353367,0.46097671064148543,0.4333700659118215,0.4227090984944514,0.5384062718233578,0.4533925236594222
270,0.5189917400246175,0.4526447384731088,0.5125916833295422,0.5067845907750405,0.45711975000439303,0.5039874545330968,0.516583730689589,0.5937289613251516,0.45867644709812916
2720,0.5457162786497839,0.47096660172632143,0.5480847173123388,0.4475769805958137,0.4833290784100807,0.48156513340478996,0.45744308276548956,0.5712008217414258,0.46095059530423044
2731,0.47104910909428155,0.4614553510136394,0.4649479822153721,0.48428144700226267,0.4648942944359866,0.4985790292253124,0.5038003166866994,0.5362227443088136,0.48128831436716446
2761,0.5051357540510542,0.4854948490243005,0.4973455237623495,0.5009367388006326,0.47461433630503497,0.50589752907358,0.5125848570403213,0.542037197935827,0.4787786661334732
2803,0.4251022623249599,0.4423873890458953,0.4195787215281492,0.43730910630074443,0.45594283685454984,0.44063281746331884,0.45445993186542094,0.6211187259509361,0.4383709148060177
