ID,OXACILINA,AMIKACINA,AMOXI/CLAV,CIPROFLOXACINO,CLINDAMICINA,ERITROMICINA,LEVOFLOXACINO,PENICILINA,TOBRAMICINA
3383,18.167399955306344,13.220612215838067,18.02836914354075,15.03491428297773,18.940078017297854,19.83190631535498,14.721099782536294,72.07762249607933,14.279872138237137
2048,20.212876915984623,15.239437824814754,19.066020285043802,16.188144876577965,16.111820431839735,18.422865885671367,15.367453158424748,79.52218383658789,15.149251192643943
4534,18.18614111692586,15.23164284578534,17.91332222278047,14.007815685565411,16.1411805966384,18.892817574876084,13.541550208847445,74.999077582904,14.568914686846195
2720,21.842409401403543,14.514155630516061,21.688977661939106,15.373472063404773,16.517121987055315,19.100681537282778,15.293592069683562,93.75681673770944,15.154667629679837
4686,16.274309559160162,14.366718851836605,15.76797570295454,13.470433341507453,14.125268181880942,16.929308178133805,13.991897575612555,86.41304529124349,14.080583853155783
2010,18.753247002189518,13.748052728480907,19.080506193644567,16.003124074487182,15.761411879809858,16.773051466198048,15.274917206878007,81.5128160216751,13.38156046286604
3696,18.967641381308624,14.635920695167114,18.708437300019817,15.424028834567215,14.779564965361844,17.41919633508199,15.375508615444046,86.76986074906605,13.729009625882737
798,18.509031033108144,13.856306347618752,18.293908653442468,15.201839256666887,13.993353937830358,17.9354128943447,15.003290637578218,80.74046383214409,14.121734846671535
4025,18.64217923634419,13.399437964028529,18.988774194759912,16.098411281399432,16.465059115321566,20.18124208208337,16.93613403547791,76.22737886486962,14.320962511012768
4587,17.394002559701015,13.274126083122441,16.51664210552894,14.492233423713293,16.14396256393809,17.62226061711649,12.936292355588638,88.42732082001443,13.90108768502953
3543,24.169554788003413,19.61147608171816,23.79485610697803,20.505547470548294,14.977226215853491,19.55146842288774,20.469133235811096,82.03972797693757,19.41951260043626
1958,19.033345096086613,16.781273731357604,19.02417055036221,16.58095769801335,14.247571519323955,17.971266373538327,17.06582457222386,73.53841700209875,16.00947327311137
1154,18.862808146365097,14.307651061447105,19.314148411637046,15.120248438598182,15.615033850558051,17.840540880320084,14.944327170614555,87.0918892938695,14.462178495360492
