ID,OXACILINA,AMIKACINA,AMOXI/CLAV,CIPROFLOXACINO,CLINDAMICINA,ERITROMICINA,LEVOFLOXACINO,PENICILINA,TOBRAMICINA
3383,0.08301350385644815,0.06100871948139042,0.04897035939812361,0.26195902960713535,0.8481499639177675,0.9750980384518801,0.16447073066101914,0.23994066889151322,0.0408815838747314
2048,0.8473414094180224,0.2451677106920085,0.7766425233734259,0.5232715415097188,0.5008809959243478,0.4849447222367272,0.611883926167779,0.6086296383254282,0.2587447555143475
4534,0.3345805591980116,0.2864137823343742,0.3717771115200121,0.2244271518208152,0.5930085891689624,0.440246419279713,0.1879963499233655,0.7164080382957797,0.2793956439311509
2720,0.9994593390440825,0.20540559590793706,0.9991564963693956,0.196791410694337,0.513109803384361,0.3419638082771907,0.18412967696160984,0.999570627089025,0.23107659737342673
4686,1.3686443559944063e-07,0.004364287598317502,8.092024490990889e-08,0.0036932002817163054,0.0956501125992131,0.056825222342376476,0.009318192130537811,0.9999975854846891,0.0015798586747951826
2010,0.38819850946692236,0.04602813304018116,0.39059857535231124,0.13286321460577138,0.5721989189931246,0.31712508406949574,0.04921572872992579,0.6978010005719363,0.033859065455519
3696,0.14141684386007064,0.04015498763443861,0.19765747158886582,0.1216532460408561,0.38516160170837627,0.20382577221701542,0.21539132377460635,0.9953541909820586,0.03849181930709406
798,0.0402299956981691,0.07528054033028851,0.05842913267938081,0.22318465601654397,0.16636185952972757,0.08531040460907385,0.265276053886863,0.5463980551929538,0.07001485118161546
4025,0.09921301682507197,0.13278854043688657,0.12938124468321083,0.3723041900243521,0.10643476136372916,0.11501263699854915,0.5384939548525454,0.7911631119259586,0.08248979499629044
4587,0.00045435080701325745,0.009994291806138502,0.00038714744092063937,0.041806026508628,0.2609157448301397,0.09143434471653267,0.045428264283737696,0.999108485155995,0.005913663209072325
3543,0.9859359965706839,0.9601804157771273,0.9835766418179627,0.9538185177858144,0.16935149077141853,0.8453139738051741,0.9397537551573462,0.6713847261737406,0.9719539735185908
1958,0.22192501970711817,0.2553548192188264,0.2545999550885946,0.20599984276756808,0.3278398235009152,0.4991324545977942,0.21525105149740006,0.9712740486487754,0.29537431766374994
1154,0.0635570007607558,0.25198139795447183,0.03413708635079875,0.21779470740599355,0.21408654365798588,0.2626085710794746,0.16923786587693426,0.8564542236411875,0.24853027581404827
2079,0.14679700547282973,0.26978772293850606,0.15229045231255903,0.2528992465307279,0.5092692847404376,0.847271841930908,0.2536199549670072,0.9279976484357108,0.3071013726452426
1828,0.024110124780085354,0.37966259460582646,0.03361582506750127,0.09962977294662193,0.6962112477575925,0.8850445337585836,0.1885860920717,0.9991601288707416,0.3488741069472101
2866,0.9919523486622882,0.9590160714440912,0.9808420072653825,0.9325367694766702,0.23646865706612963,0.673319663361846,0.9450998437343594,0.9933348609961667,0.9628607663329876
223,0.07823567945996499,0.4829622664757933,0.0791356263248274,0.49140611910024257,0.5817300709723273,0.664385152379409,0.4875679909252161,0.22943589580046744,0.514450119344456
2803,0.37702173398890065,0.3110557056177814,0.3465650486072259,0.5646037045204773,0.4663481742223153,0.4233192692251314,0.6868201754929187,0.9963586372362604,0.26963670879724727
1980,0.12621387529830055,0.1406637051960087,0.20263129751877595,0.3829418877553769,0.41154410686419235,0.4701148131801156,0.3755851332135301,0.9996024757316677,0.11069669004726286
1902,0.00010420528120536627,0.03947638653251653,0.00013458441351330805,0.03682899266380409,0.7501019321479169,0.5275225548560563,0.004200694782434604,0.9935029650218099,0.0317401288845666
1807,0.9550659824824678,0.7805295393466098,0.963707631344943,0.9537124845361268,0.28359744607697884,0.848659415715047,0.9210483830581622,0.7365724644333448,0.7906476997299885
2273,0.4933092389538649,0.932578673717726,0.6207425682566016,0.7978646821134556,0.19430718327711297,0.3986143471221836,0.9244576987691924,0.5098289037482001,0.923765413654058
703,0.9916244687127074,0.9905205972558837,0.9913852866468335,0.9540053785049839,0.2384370841425992,0.19629580586334366,0.9874987718903726,0.8986729404990029,0.9883798093956945
